[0, 0;
 0.0099999998, 0;
 1.0958563, 0.29361004;
 1.805652, 0.53587043;
 2.462944, 0.89707273;
 2.8346021, 1.5485098;
 3.2835138, 2.1493247;
 3.6739645, 2.7896748;
 4.1048713, 3.4035311;
 4.5495501, 4.0074854;
 4.9519053, 4.6404233;
 5.3353405, 5.2849984;
 5.7935576, 5.878747;
 6.2252584, 6.4920454;
 6.6747274, 7.092443;
 7.0936027, 7.714571;
 7.4499459, 8.1635513;
 7.520997, 8.3308773;
 7.7866774, 9.0322428;
 8.0993576, 9.7139549;
 8.5122786, 10.340052;
 8.8780775, 10.994797;
 9.2940168, 11.618892;
 9.5829849, 12.310988;
 9.9639606, 12.957021;
 10.384147, 13.578264;
 10.819828, 14.188741;
 11.199138, 14.835752;
 11.364292, 15.567343;
 11.899439, 16.092812;
 12.155139, 16.529921;
 12.301882, 16.725693;
 12.637445, 17.396437;
 12.968252, 18.069538;
 13.259983, 18.760475;
 13.728099, 19.346451;
 14.440936, 19.579609;
 15.093225, 19.792961;
 15.18117, 19.972847;
 15.269115, 20.152733;
 15.313087, 20.242678;
 15.40103, 20.422562;
 15.532947, 20.69239;
 15.664863, 20.962219;
 15.752808, 21.142105;
 15.884724, 21.411936;
 15.92514, 21.503511;
 16.043966, 21.779356;
 16.16279, 22.055202;
 16.202398, 22.14715;
 16.281612, 22.331043;
 16.321224, 22.422993;
 16.40044, 22.60689;
 16.558874, 22.97468;
 16.81745, 23.366407;
 16.875742, 23.710266;
 16.934479, 23.90135;
 16.961025, 23.997883;
 17.014116, 24.190947;
 17.067209, 24.384014;
 17.120302, 24.57708;
 17.173397, 24.770144;
 17.22649, 24.963209;
 17.253036, 25.059742;
 17.279585, 25.156275;
 17.306129, 25.252808;
 17.332676, 25.349339]
