[0, 0;
 0.65924335, 0.37547714;
 1.367059, 0.62346309;
 2.0380487, 0.95853448;
 2.6683998, 1.3649302;
 3.3426208, 1.6934509;
 4.0699344, 1.8765227;
 4.7494941, 2.1938536;
 5.4422913, 2.4811378;
 6.1156487, 2.8114247;
 6.7623982, 3.1911814;
 7.3862281, 3.6075182;
 8.0923834, 3.8601923;
 8.7521029, 4.2169423;
 9.4125538, 4.5723352;
 10.127667, 4.7984157;
 10.801947, 5.1268177;
 11.352743, 5.4066787;
 12.13858, 5.8004751;
 12.779633, 6.1897721;
 13.513844, 6.0366936;
 13.966268, 5.9423661;
 14.311962, 6.1444631;
 14.571234, 6.2960372;
 14.744081, 6.3970885;
 14.830503, 6.4476118;
 15.00335, 6.5486603;
 15.089775, 6.5991859;
 15.176199, 6.6497087;
 15.521892, 6.851809;
 15.780261, 7.0048842;
 15.86552, 7.057353;
 16.036037, 7.1622858;
 16.206554, 7.2672186;
 16.377071, 7.3721528;
 16.46233, 7.4246211;
 16.632847, 7.5295553;
 16.888622, 7.6869521;
 16.973881, 7.7394209;
 17.059139, 7.7918878;
 17.144398, 7.8443551;
 17.400173, 8.0017538;
 17.57069, 8.1066875;
 17.655949, 8.1591549;
 17.826466, 8.2640877;
 18.083035, 8.4201574;
 18.169748, 8.4701834;
 18.343172, 8.5702372;
 18.776737, 8.8203697;
 18.950163, 8.9204226;
 19.2103, 9.0705023;
 19.297014, 9.1205292;
 19.383728, 9.1705561;
 19.47044, 9.220583;
 19.557152, 9.2706099;
 19.817291, 9.4206896;
 19.990717, 9.5207424;
 20.164141, 9.6207943;
 20.250854, 9.6708221;
 20.420641, 9.7765903;
 20.502653, 9.8340006;
 20.666679, 9.9488173;
 20.994726, 10.178452;
 21.07674, 10.23586;
 21.158752, 10.293268;
 21.240765, 10.350677;
 21.404789, 10.465493;
 21.568813, 10.580313;
 21.650827, 10.63772;
 21.896864, 10.809947;
 21.978874, 10.867355;
 22.646389, 11.30934;
 22.816385, 11.415113;
 23.156376, 11.626665;
 23.241377, 11.679554;
 23.326372, 11.732442;
 23.49637, 11.838217;
 23.836363, 12.049767;
 24.091356, 12.20843;
 24.346352, 12.367094;
 24.601686, 12.525206;
 24.772104, 12.630298;
 25.198154, 12.893028;
 25.538992, 13.10321;
 25.709412, 13.208302;
 26.052685, 13.414418;
 26.139215, 13.464766;
 26.485332, 13.666141;
 26.658392, 13.766828;
 27.004503, 13.968204;
 27.091032, 14.018549;
 27.264091, 14.119238;
 27.350622, 14.16958;
 27.696735, 14.370957;
 27.957151, 14.52054;
 28.13166, 14.618699;
 28.30616, 14.716858;
 28.567917, 14.864096;
 28.65517, 14.913175;
 29.004179, 15.109492;
 29.265936, 15.256731;
 29.353935, 15.304449;
 29.530376, 15.399085;
 29.618599, 15.446403;
 29.883257, 15.588357;
 30.236135, 15.77763;
 30.500797, 15.919583;
 31.030119, 16.203493;
 31.20656, 16.298128;
 31.463671, 16.453192;
 31.548878, 16.505737;
 31.889715, 16.715919;
 31.97493, 16.768467;
 32.145348, 16.87356;
 32.486187, 17.083742;
 32.571396, 17.13629;
 32.828857, 17.290882;
 33.173908, 17.49408;
 33.432697, 17.646477;
 33.518959, 17.697273;
 33.907917, 17.981091;
 34.526402, 18.405325;
 35.183945, 18.766068;
 35.554546, 18.970802;
 35.636909, 19.027708;
 35.883999, 19.198423;
 36.048721, 19.312233;
 36.131084, 19.369139;
 36.625259, 19.710567;
 36.707623, 19.767475;
 36.790035, 19.824308;
 36.873329, 19.879839;
 36.956623, 19.935368;
 37.123215, 20.046429;
 37.289806, 20.15749;
 37.456398, 20.268551;
 37.872875, 20.546202;
 38.270782, 20.894871;
 38.887856, 21.321159;
 39.098923, 21.430162;
 39.448212, 21.612118;
 39.531078, 21.668283;
 39.696812, 21.780617;
 39.862545, 21.892948;
 39.945419, 21.949116;
 40.111156, 22.061447;
 40.445473, 22.281839;
 40.529236, 22.336666;
 40.864277, 22.555967;
 41.115559, 22.720444;
 41.199322, 22.77527;
 41.450603, 22.939745;
 41.953175, 23.268702;
 42.181759, 23.430872;
 42.440311, 23.619486;
 42.519936, 23.680157;
 43.077343, 24.104847;
 43.316231, 24.286858;
 43.472668, 24.411743;
 43.549576, 24.475836;
 43.857197, 24.732187;
 44.241722, 25.052628;
 44.472439, 25.24489;
 44.626255, 25.373066;
 44.856968, 25.565331;
 45.164593, 25.821682;
 45.616615, 26.269148;
 46.141174, 26.805187]
