[0, 0;
 0.0099999998, 0;
 0.7582621, -0.051027171;
 1.20146, -0.094395399;
 1.5081983, -0.060817022;
 2.2581956, -0.062828831;
 3.0081928, -0.06491743;
 3.5557072, -0.040422883;
 3.7581913, -0.066354908;
 4.508183, -0.069907241;
 5.2581797, -0.067632131;
 6.0081773, -0.069516778;
 6.7581735, -0.071911611;
 7.2573099, -0.059681654;
 7.5081515, -0.066193819;
 8.2581482, -0.063947052;
 9.0077286, -0.089032531;
 9.2018633, -0.089894056;
 9.7572918, -0.11464015;
 10.507291, -0.11557941;
 10.879169, -0.11573318;
 11.25729, -0.11647086;
 12.007275, -0.12118902;
 12.757185, -0.13275245;
 13.128661, -0.17857215;
 13.228662, -0.17857215;
 13.328663, -0.17857215;
 13.628666, -0.17857215;
 13.728666, -0.17857215;
 13.928667, -0.17857215;
 14.028668, -0.17857215;
 14.128669, -0.17857215;
 14.428672, -0.17857215;
 14.528673, -0.17857215;
 15.007139, -0.12577215;
 15.757138, -0.12717146;
 16.507122, -0.13219644;
 17.257034, -0.1207659;
 17.740503, -0.11382856;
 18.007032, -0.12202439;
 18.756882, -0.13705169;
 19.128708, -0.17856942;
 19.506861, -0.13155787]
