[0, 0;
 0.0099999998, 0;
 0.7573638, -0.062828258;
 1.4285715, -0.17857215;
 2.2336884, -0.32670468;
 2.5863595, -0.37518981;
 2.9832163, -0.35330665;
 3.441339, -0.38694453;
 3.7298899, -0.42386666;
 4.4764419, -0.49570161;
 5.2234101, -0.56306887;
 5.9733658, -0.57121772;
 6.7197671, -0.64460051;
 7.466301, -0.71662223;
 8.2148066, -0.76393992;
 8.5210962, -0.76265407;
 8.9616051, -0.83315992;
 9.7114487, -0.84846002;
 10.222553, -0.87185252;
 10.459802, -0.89813673;
 11.208031, -0.84662247;
 11.957972, -0.85606122;
 12.524125, -0.91397226;
 12.703264, -0.93996143;
 13.450009, -1.0097619;
 14.195362, -1.0931237;
 14.940738, -1.1762778;
 15.686838, -1.2526549;
 16.436474, -1.2760381;
 17.182522, -1.3529292;
 17.929152, -1.4239478;
 18.675173, -1.5011024;
 19.421219, -1.5780178;
 20.171108, -1.5909485;
 20.279173, -1.6018902;
 20.91634, -1.6753887;
 21.65769, -1.7889633;
 22.403254, -1.8704171;
 23.14855, -1.954273;
 23.895382, -2.0231347]
