[0, 0;
 0.0099999998, 0;
 0.75956166, -0.025638908;
 1.5081681, -0.071337089;
 2.0285759, -0.17857215;
 2.1285765, -0.17857215;
 2.4285786, -0.17857215;
 2.639066, -0.17990729;
 2.7285812, -0.17857215;
 2.8285818, -0.17857215;
 3.0285833, -0.17857215;
 3.1285839, -0.17857215;
 3.704037, -0.025025368;
 4.4538527, -0.0084069334;
 5.1285987, -0.17857215;
 5.2285995, -0.17857215;
 5.5286021, -0.17857215;
 6.1286063, -0.17857215;
 6.2286072, -0.17857215;
 6.8437958, -0.29951167;
 7.6286173, -0.17857215;
 7.7286177, -0.17857215;
 8.0286188, -0.17857215;
 8.1532078, -0.21897246;
 8.4286232, -0.17857215;
 8.6286249, -0.17857215;
 8.7286253, -0.17857215;
 8.8994398, -0.29405826;
 9.6463966, -0.36155781;
 10.393818, -0.42370188;
 10.674021, -0.48860621;
 10.768, -0.52277774;
 10.95596, -0.59112895;
 11.04994, -0.62530321;
 11.2379, -0.69365168;
 11.33188, -0.72782588;
 11.42586, -0.76200289;
 11.519839, -0.79617435;
 11.61382, -0.83035135;
 11.993011, -0.95735079;
 12.183983, -1.0167646;
 12.279469, -1.0464703;
 12.470442, -1.1058815;
 12.565929, -1.1355926;
 12.661415, -1.1652981;
 12.852388, -1.224712;
 13.043361, -1.2841259;
 13.138847, -1.3138316;
 13.234334, -1.3435398;
 13.524529, -1.4176458;
 13.622805, -1.4361444;
 13.721078, -1.4546402;
 13.917629, -1.4916373;
 14.114179, -1.5286372;
 14.409001, -1.5841328;
 14.703827, -1.6396285;
 14.998652, -1.6951241;
 15.096927, -1.7136227;
 15.588301, -1.8061182;
 15.78485, -1.8431153;
 16.079676, -1.8986111;
 16.276224, -1.9356109;
 16.569349, -1.9989402;
 16.860655, -2.0706456;
 16.957758, -2.0945501;
 17.054861, -2.1184492;
 17.249063, -2.1662529;
 17.346167, -2.1901548;
 17.540371, -2.2379584;
 17.637474, -2.2618628;
 18.025883, -2.35747;
 18.122984, -2.3813746;
 18.414291, -2.4530799;
 18.705597, -2.5247827;
 18.8041, -2.5400414;
 19.183807, -2.5540018;
 19.501877, -2.5958641;
 19.601559, -2.6038396;
 19.701241, -2.611815;
 20.099968, -2.643714;
 20.681005, -2.6453261;
 21.430309, -2.6776235;
 22.171627, -2.7914116;
 22.920511, -2.8323181;
 23.669506, -2.8711252;
 24.418739, -2.905015;
 25.168598, -2.9195683;
 25.91794, -2.9509838]
