[0, 0;
 0.0099999998, 0;
 0.22770011, -0.011289495;
 0.75950956, -0.027117509;
 1.5094811, -0.033656973;
 2.2589006, -0.063157424;
 3.008584, -0.084948748;
 3.2345712, -0.10407383;
 3.7577958, -0.11932337;
 4.5077901, -0.12227163;
 4.9114985, -0.17857215;
 5.011631, -0.17857215;
 5.256772, -0.16134068;
 5.6124225, -0.17857215;
 5.7125545, -0.17857215;
 5.8126864, -0.17857215;
 5.9128184, -0.17857215;
 6.0065069, -0.18127653;
 6.7534699, -0.24870247;
 7.5034342, -0.25604442;
 8.2528648, -0.28525341;
 8.8166466, -0.17857215]
