[0, 0;
 0.0099999998, 0;
 1.3934711, -0.38503087;
 1.8323174, -0.39013526;
 2.1431897, -0.36448503;
 2.8928728, -0.34268132;
 3.0954001, -0.25630206;
 3.3068695, -0.17857215;
 3.5069494, -0.17857215;
 3.8070683, -0.17857215;
 4.0071483, -0.17857215;
 4.1071882, -0.17857215;
 4.2072277, -0.17857215;
 4.4073071, -0.17857215;
 4.9075065, -0.17857215;
 5.0075459, -0.17857215;
 5.1075864, -0.17857215;
 5.3076649, -0.17857215;
 5.4077048, -0.17857215;
 5.6077847, -0.17857215;
 5.8078647, -0.17857215;
 6.2080235, -0.17857215;
 6.3080626, -0.17857215;
 6.408103, -0.17857487;
 6.5081434, -0.17857215;
 6.7082229, -0.17857215;
 6.9083018, -0.17857215;
 7.1083817, -0.17857215;
 7.2084227, -0.17857215;
 7.5085411, -0.17857215;
 7.7086205, -0.17857215;
 7.9087, -0.17857215;
 8.1082592, -0.16986918;
 8.4062405, -0.13410912;
 8.6048956, -0.11026999;
 8.7042227, -0.098351784;
 8.8035498, -0.086430855;
 8.9028769, -0.074512653;
 9.0022039, -0.062594451;
 9.101531, -0.050676245;
 9.2008581, -0.038755316;
 9.6974945, 0.020841157;
 9.8964453, 0.041715726;
 9.9961662, 0.049693894;
 10.095888, 0.057669334;
 10.29533, 0.073622942;
 10.395052, 0.081603833;
 10.594494, 0.097557448;
 10.694215, 0.10553561;
 10.793936, 0.11351378;
 10.893657, 0.12149195;
 10.993379, 0.12947011;
 11.192821, 0.14542373;
 11.392262, 0.16138278;
 11.891777, 0.17857072;
 11.991816, 0.17857072;
 12.091856, 0.17857072;
 12.291936, 0.17857072;
 12.391974, 0.17857072;
 12.592054, 0.17857072;
 12.692095, 0.17857072;
 12.892175, 0.17857072;
 13.092254, 0.17857072;
 13.392375, 0.17857072;
 13.792533, 0.17857072;
 14.192692, 0.17857072;
 14.392772, 0.17857072;
 14.792931, 0.17857072;
 14.99301, 0.17857072;
 15.193089, 0.17857072;
 15.393167, 0.17857072;
 15.493211, 0.17857072;
 15.793329, 0.17857072;
 15.89337, 0.17857072;
 16.093449, 0.17857072;
 16.193489, 0.17857072;
 16.493607, 0.17857072;
 16.693686, 0.17857072;
 16.793726, 0.17857072;
 16.893766, 0.17857072;
 17.093843, 0.17857072;
 17.193884, 0.17857344;
 17.393965, 0.17857072;
 17.494005, 0.17857072;
 17.594046, 0.17857072;
 17.694086, 0.17857072;
 17.894165, 0.17857072;
 18.194284, 0.17857072;
 18.547043, 0.18572131;
 18.893532, 0.19579408;
 18.992861, 0.20771228;
 19.092188, 0.21963321;
 19.191515, 0.23155141;
 19.390169, 0.25539055;
 19.489496, 0.26730874;
 19.588823, 0.27922967;
 20.045555, 0.25061667;
 20.795261, 0.27159911;
 21.5452, 0.28112125;
 22.295134, 0.29116467]
