[0, 0;
 0.0099999998, 0;
 0.75990629, 0.011856198;
 1.5085683, -0.032923639;
 1.8495786, 0.14525206;
 2.5137508, 0.40902203;
 3.1518323, 0.69290125;
 3.8987527, 0.62500423;
 4.6487517, 0.62378228;
 5.3962722, 0.56284624;
 5.8124075, 0.56629658;
 6.1462722, 0.56249607;
 6.8896213, 0.4628368;
 7.6396194, 0.46107715;
 8.3896189, 0.46193877;
 9.1396179, 0.46279243;
 9.8895397, 0.47362617;
 10.639516, 0.47959661;
 11.389515, 0.48068529;
 12.139514, 0.48200354;
 12.889514, 0.48273245;
 13.388717, 0.46362397;
 13.588576, 0.47211441;
 13.788481, 0.48011166;
 13.988385, 0.48810887;
 14.588103, 0.51209515;
 14.987913, 0.5280869;
 15.28786, 0.53571355;
 15.387896, 0.53571087;
 15.687992, 0.53571355;
 16.088123, 0.53571355;
 16.388222, 0.53571355;
 16.488255, 0.53571355;
 16.788353, 0.53571355;
 17.088449, 0.5357163;
 17.488585, 0.53571355;
 17.588615, 0.53571355;
 17.788681, 0.53571355;
 17.888714, 0.53571355;
 18.288845, 0.53571355;
 18.488911, 0.53571355;
 18.588943, 0.53571355;
 19.089108, 0.53571355;
 19.289173, 0.53571355;
 19.789337, 0.53571355;
 19.989405, 0.53571355;
 20.289501, 0.53571355;
 20.489567, 0.53571355;
 20.589598, 0.53571355;
 20.889696, 0.53571355;
 20.989731, 0.53571355;
 21.289829, 0.53571355;
 21.689959, 0.53571355;
 22.090092, 0.53571355;
 22.490221, 0.53571355;
 22.790321, 0.53571355;
 22.990385, 0.53571355;
 23.190451, 0.53571355;
 23.790646, 0.53571355;
 23.990713, 0.53571355;
 24.390842, 0.53571355;
 24.490877, 0.53571355;
 24.790974, 0.53571355;
 25.191107, 0.53571355;
 25.291138, 0.53571355;
 25.391171, 0.53571355;
 25.791302, 0.53571355;
 26.091402, 0.53571355;
 26.191435, 0.53571355;
 26.291466, 0.53571355;
 26.591566, 0.53571355;
 26.991697, 0.53571355;
 27.391827, 0.53571355;
 27.888857, 0.52366281;
 28.192091, 0.53571355;
 28.292122, 0.53571355;
 28.492188, 0.53571355;
 28.792286, 0.53571355;
 28.992352, 0.53571355;
 29.192419, 0.53571355;
 29.892651, 0.53571355;
 29.992676, 0.53571355;
 30.392811, 0.53571355;
 30.592878, 0.53571355;
 31.093042, 0.53571355;
 31.193075, 0.53571355;
 31.293106, 0.53571355;
 31.693241, 0.53571355;
 31.793268, 0.53571355;
 32.293434, 0.53571355;
 32.4935, 0.53571355;
 32.593533, 0.53571355;
 32.893635, 0.53571355;
 33.193729, 0.53571355;
 33.293762, 0.53571355;
 33.493828, 0.53571355;
 33.793926, 0.53571355;
 33.993992, 0.53571355;
 34.194057, 0.53571355;
 34.494156, 0.53571355;
 34.794254, 0.53571355;
 34.894291, 0.53571355;
 34.994316, 0.53571355;
 35.094349, 0.53571355;
 35.38884, 0.53411692;
 35.69455, 0.53571355;
 36.13884, 0.53427029;
 36.294746, 0.53571355;
 36.494812, 0.53571355;
 36.594845, 0.53571355;
 36.694881, 0.53571355;
 37.195042, 0.53571355;
 37.395107, 0.53571355;
 37.795242, 0.53571355;
 37.995304, 0.53571355]
