[0, 0;
 0.0099999998, 0;
 0.74755967, -0.13603547;
 1.4883754, -0.25304803;
 2.0652325, -0.34584662;
 2.2287824, -0.37262049;
 2.9677105, -0.50101495;
 3.7089772, -0.6151365;
 4.4461775, -0.75310612;
 5.1825004, -0.89568496;
 5.9232712, -1.0129806;
 6.6640778, -1.1300526;
 6.8727431, -1.1877013;
 7.4000854, -1.2742496;
 8.1413383, -1.3884624;
 8.8782558, -1.5279332;
 9.2099972, -1.6143397;
 9.61901, -1.6453334;
 10.411457, -1.4394358;
 10.607612, -1.4786646;
 10.901848, -1.5375144;
 10.999926, -1.5571275;
 11.29416, -1.6159774;
 11.784551, -1.7140559;
 11.882629, -1.7336689;
 11.980708, -1.7532874;
 12.078786, -1.7729003;
 12.176866, -1.7925161;
 12.37302, -1.8317475;
 12.569177, -1.870979;
 12.667255, -1.8905947;
 12.96149, -1.9494419;
 13.156808, -1.9925425;
 13.351617, -2.0379972;
 13.44902, -2.0607247;
 13.546425, -2.0834522;
 13.741233, -2.128907;
 13.838637, -2.1516371;
 13.936042, -2.1743619;
 14.033446, -2.1970921;
 14.13085, -2.2198167;
 14.325657, -2.2652743;
 14.800467, -2.2360401;
 15.54039, -2.3585763;
 16.281183, -2.4757304;
 17.021549, -2.595556;
 17.759176, -2.7312253;
 18.498882, -2.8550644;
 19.219929, -3.0614417]
