[0, 0;
 0.0099999998, 0;
 0.75998336, -0.0049933726;
 1.0446243, 0.021982841;
 1.509979, -0.0024219735;
 2.2599747, 0.000106266;
 3.0099442, 0.0068667559;
 3.0975022, 0.0077213221;
 3.7599394, 0.0095337247;
 4.5098963, 0.017569158;
 5.2598748, 0.023242457;
 5.8725448, 0.022560494;
 6.0098643, 0.027207287;
 6.7597394, 0.01350862;
 7.5097365, 0.015590779;
 8.2597332, 0.017829495;
 9.0095987, 0.0036374219;
 9.6701593, 0.015198129;
 9.7595949, 0.0061222557;
 10.50938, 0.024070378;
 11.25934, 0.031832121;
 12.009318, 0.037591141;
 12.758549, 0.0036305897;
 13.259535, -0.046379261;
 13.359348, -0.038395643;
 13.657731, -0.0039298534;
 13.757148, 0.0079992497;
 13.856565, 0.019931078;
 14.250673, -0.092330404;
 15.000649, -0.086344481;
 15.750605, -0.078161702;
 16.064564, -0.063771553;
 16.500593, -0.074163787;
 17.250584, -0.070304431;
 17.975849, -0.26133037;
 18.697779, -0.46459898;
 19.447775, -0.46232408;
 19.828371, -0.48127928;
 20.551306, -0.45687613;
 20.946838, -0.41023576;
 21.696775, -0.40050289;
 22.44676, -0.39566991;
 23.013411, -0.60570109;
 23.156973, -0.63670337;
 23.396923, -0.65961093;
 23.906841, -0.62270063;
 24.656633, -0.60501045;
 25.285261, -0.5895322;
 25.785885, -0.57728159;
 26.155876, -0.55914092;
 26.903143, -0.49517751;
 27.696474, -0.17088281;
 28.203615, 0.028375536;
 28.866663, 0.17857072;
 29.066921, 0.17857072;
 29.167057, 0.17857072;
 29.267183, 0.17857072;
 29.367313, 0.17857072]
