[0, 0;
 0.0099999998, 0;
 0.75999367, -0.0030763396;
 1.5099813, -0.0073945574;
 2.2590961, -0.0438242;
 3.0090909, -0.04664053;
 3.7590532, -0.054154575;
 4.5090132, -0.061881911;
 5.2584419, -0.091143668;
 6.0084414, -0.090220392;
 6.7583866, -0.09928593;
 7.5082836, -0.086844444;
 8.2582817, -0.088737726;
 9.0082197, -0.098394506;
 9.7581882, -0.10525359;
 10.508183, -0.10812041;
 11.258156, -0.11446582;
 12.008154, -0.1163599;
 12.432823, -0.17857215;
 12.6329, -0.17857215;
 12.933016, -0.17857215;
 13.033055, -0.17857215;
 13.433208, -0.17857215;
 13.633286, -0.17857215;
 13.733326, -0.17857215;
 13.933403, -0.17857215;
 14.133479, -0.17857215;
 14.333559, -0.17857215;
 14.533634, -0.17857215;
 14.633674, -0.17857215;
 14.833751, -0.17857215;
 15.133866, -0.17857215;
 15.333944, -0.17857215;
 15.534019, -0.17857215;
 16.034214, -0.17857215;
 16.33433, -0.17857215;
 16.734486, -0.17857215;
 16.934563, -0.17857215;
 17.034599, -0.17857215;
 17.255489, -0.19986705;
 18.00099, -0.2818968;
 18.750866, -0.29551342;
 19.500854, -0.29125434;
 20.250195, -0.32272562;
 20.778936, -0.33431533;
 21.748953, -0.33462623;
 22.301584, -0.30465063;
 22.498924, -0.32808584;
 23.247908, -0.36711711;
 23.988583, -0.48501524;
 24.736555, -0.54012984;
 25.486544, -0.54442632;
 26.236544, -0.54422915;
 26.985277, -0.50066519;
 27.734833, -0.47486287;
 28.482313, -0.41343346;
 29.229282, -0.34607232;
 29.979221, -0.35571414;
 30.547352, -0.33833984;
 30.729204, -0.36091736;
 31.478859, -0.33818397;
 32.228832, -0.34463209;
 32.976116, -0.28087133;
 33.726055, -0.29049975;
 34.475952, -0.30288219;
 35.225864, -0.3142601;
 35.975845, -0.31941465;
 36.725777, -0.32965076;
 37.475727, -0.33843237;
 38.224274, -0.38513118;
 38.974262, -0.38954222;
 39.435986, -0.43305606;
 39.723186, -0.429721;
 40.057991, -0.45458186;
 40.473171, -0.43453845;
 41.194656, -0.63937986;
 41.944641, -0.64397717;
 42.694527, -0.63091958;
 43.444519, -0.62760359;
 44.194313, -0.6099788;
 44.944302, -0.60595173;
 45.694298, -0.60767472;
 46.441433, -0.67314738;
 47.190659, -0.70719177;
 47.939598, -0.74709237;
 48.683235, -0.84457481;
 49.433235, -0.84612745;
 50.183235, -0.84742963;
 50.932957, -0.86780369;
 51.68293, -0.86128056;
 52.43293, -0.86251903;
 53.18293, -0.86356884;
 53.932152, -0.89773989;
 54.674812, -1.0024161;
 55.407909, -1.1607472;
 56.15303, -1.24617;
 56.897846, -1.3341986;
 57.602245, -1.5917284;
 58.342594, -1.7116642;
 58.847343, -1.9062704;
 59.021347, -2.030715;
 59.706646, -2.3354495;
 60.424881, -2.5514102;
 60.330002, -2.2815766;
 60.285362, -1.5329062;
 60.030964, -0.82736993;
 60.755711, -0.63438535;
 61.505157, -0.60562724;
 62.126648, -0.53571498;
 62.326729, -0.53571498;
 62.526802, -0.53571498;
 63.00486, -0.59244269;
 63.627235, -0.53571498;
 64.477013, -0.43684795;
 65.224068, -0.50327486;
 65.972092, -0.55771995;
 66.906502, 0.032231852;
 67.650391, -0.063337557;
 68.39415, -0.15988079;
 69.135239, -0.27514642;
 69.872955, -0.41031638;
 70.583748, -0.64964646]
