[0, 0;
 0.0099999998, 0;
 1.0728394, 0.15587196;
 1.8117372, 0.027302563;
 2.5789971, -0.10620189;
 2.6726716, -0.070436381;
 2.7663462, -0.034670863;
 2.8599808, 0.0011954649;
 2.9523547, 0.040200744;
 3.0447285, 0.079200573;
 3.2294767, 0.15720841;
 3.4142249, 0.23521352;
 3.6913471, 0.35222119;
 3.8760948, 0.43022358;
 4.060843, 0.50822866;
 4.3379655, 0.62523633;
 4.5151339, 0.71647847;
 4.7563086, 0.89625973;
 4.9170909, 1.0161175;
 5.0778737, 1.1359726;
 5.2386565, 1.2558277;
 5.3994393, 1.3756855;
 5.4798303, 1.4356116;
 5.5602217, 1.4955405;
 5.6406136, 1.5554694;
 5.721005, 1.6153983;
 5.9621787, 1.7951822;
 6.0425706, 1.8551111;
 6.122961, 1.9150373;
 6.2837443, 2.0348923;
 6.4408283, 2.1585321;
 6.6261048, 2.3955176;
 6.7496228, 2.5535033;
 6.8113813, 2.6324973;
 6.9348989, 2.790483;
 7.1201749, 3.0274658;
 7.1819334, 3.1064599;
 7.3054504, 3.2644484;
 7.4289684, 3.4224341;
 7.4907269, 3.5014281;
 7.6760035, 3.7384081;
 7.737762, 3.8174024;
 7.7995214, 3.8963966;
 7.9781308, 4.1374311;
 8.0198193, 4.2286215;
 8.1448841, 4.502203;
 8.186573, 4.5933962;
 8.228261, 4.6845894;
 8.2699499, 4.7757826;
 8.3533268, 4.9581685;
 8.5200806, 5.3229408;
 8.5617676, 5.4141364;
 8.6034575, 5.5053296;
 8.6451454, 5.5965228;
 8.6868343, 5.6877155;
 8.7285223, 5.7789116;
 8.7702103, 5.8701019;
 8.8118992, 5.9612975;
 8.8535881, 6.0524879;
 8.936964, 6.2348771;
 8.978653, 6.3260698;
 9.0203409, 6.417263;
 9.0620298, 6.5084562;
 9.1860561, 6.7825065;
 9.3094988, 7.0568242;
 9.4329424, 7.3311377;
 9.5563841, 7.605454;
 9.5975313, 7.6968937;
 9.720974, 7.9712114;
 9.7621212, 8.0626478;
 9.8032684, 8.1540861;
 9.9267101, 8.4284029;
 9.9678583, 8.5198421;
 10.009006, 8.6112804;
 10.214744, 9.0684738;
 10.297037, 9.2513514;
 10.379332, 9.4342299;
 10.516431, 9.7019272;
 10.655212, 9.968812;
 10.793993, 10.235696;
 10.886512, 10.413622;
 11.071552, 10.769467;
 11.117813, 10.858429;
 11.210332, 11.036352;
 11.409449, 11.383942;
 11.464515, 11.46774;
 11.519582, 11.551535;
 11.574647, 11.635332;
 11.629714, 11.719129;
 11.794913, 11.970518;
 11.905046, 12.138111;
 11.960112, 12.221909;
 12.070245, 12.389502;
 12.170692, 12.56239;
 12.252402, 12.745531;
 12.293258, 12.8371;
 12.415819, 13.111811;
 12.456675, 13.203381;
 12.497527, 13.29495;
 12.579237, 13.47809;
 12.660945, 13.661232;
 12.783508, 13.935942;
 12.824363, 14.027511;
 12.906071, 14.21065;
 12.946926, 14.30222;
 12.987781, 14.393791;
 13.028636, 14.485361;
 13.151197, 14.760072;
 13.223741, 14.946899;
 13.257706, 15.041244;
 13.291669, 15.135586;
 13.325633, 15.229929;
 13.461487, 15.607302;
 13.597341, 15.984674;
 13.631305, 16.079018;
 13.665268, 16.173361;
 13.767159, 16.45639;
 13.914353, 16.829353;
 13.953037, 16.92186;
 14.069095, 17.199385;
 14.107778, 17.291891;
 14.057305, 17.766422;
 14.137955, 18.512074;
 14.413587, 19.877831;
 14.7396, 20.553268;
 15.075893, 21.223646;
 15.43153, 21.883966;
 15.74409, 22.565733;
 16.755413, 23.025845;
 16.799219, 23.116037;
 16.843027, 23.20623;
 16.886837, 23.296427;
 16.930645, 23.38662;
 17.018263, 23.567009;
 17.105879, 23.747396;
 17.217789, 24.026609;
 17.255026, 24.119707;
 17.292265, 24.212807;
 17.329506, 24.305904;
 17.366745, 24.399002;
 17.403984, 24.492104;
 17.441225, 24.585201;
 17.478464, 24.678301;
 17.515703, 24.771399;
 17.552942, 24.864496;
 17.664661, 25.143795;
 17.696623, 25.238737;
 17.725433, 25.334778]
