[0, 0;
 0.0099999998, 0;
 0.75974548, -0.019537918;
 1.5081263, -0.068795085;
 2.2557764, -0.12811613;
 2.7973874, -0.17857215;
 2.997927, -0.2363407;
 3.7462215, -0.28688711;
 4.494019, -0.3443206;
 5.2399926, -0.4219301;
 5.9872231, -0.48632511;
 6.7354937, -0.53723156;
 7.4797182, -0.63012683;
 8.2243214, -0.71993983;
 8.9721022, -0.77759516;
 9.716217, -0.68382412;
 10.465207, -0.64491796;
 10.967572, -0.62208521;
 11.06568, -0.64170909;
 11.163788, -0.66133302;
 11.45811, -0.7201938;
 11.654325, -0.75943613;
 11.948646, -0.81830233;
 12.046753, -0.83792078;
 12.14486, -0.85754466;
 12.242968, -0.87716311;
 12.341076, -0.89678705;
 12.439183, -0.91640818;
 12.635398, -0.95565051;
 12.831612, -0.99489558;
 12.929719, -1.014514;
 13.027826, -1.034138;
 13.224041, -1.0733775;
 13.322149, -1.0930015;
 13.614603, -1.1603636;
 13.809178, -1.2070582;
 13.906466, -1.2304095;
 14.003753, -1.2537582;
 14.198328, -1.3004583;
 14.392903, -1.3471557;
 14.587478, -1.3938529;
 14.879341, -1.463899;
 14.97663, -1.4872504;
 15.073915, -1.510599;
 15.270022, -1.5494326;
 15.467909, -1.5791165;
 15.665796, -1.6088003;
 15.764737, -1.6236395;
 15.863681, -1.6384814;
 15.962626, -1.6533233;
 16.457342, -1.72753;
 16.556286, -1.7423719;
 17.545719, -1.8907882;
 17.644661, -1.9056274;
 18.040419, -1.965093;
 18.336252, -2.0158067;
 18.434866, -2.0327113;
 18.63209, -2.0665205;
 19.125149, -2.1510487;
 19.223759, -2.1679504;
 19.854774, -2.324677;
 20.209877, -2.3369987]
