[0, 0;
 0.0099999998, 0;
 0.75999999, -0.0001143399;
 1.5099483, 0.0087012881;
 2.2599277, 0.0031338735;
 3.0098913, 0.010522429;
 3.4207928, 0.0088657318;
 3.7597852, 0.023140606;
 4.2181225, 0.077394046;
 4.3180814, 0.081693754;
 4.6179571, 0.094595604;
 5.0177917, 0.11179172;
 5.1177502, 0.11609142;
 5.317667, 0.12469085;
 5.4176259, 0.12899055;
 5.5175838, 0.13329026;
 5.7175012, 0.14188968;
 5.8174596, 0.14618939;
 6.2173152, 0.16255172;
 6.3173628, 0.16336915;
 6.4174104, 0.16418386;
 6.517458, 0.16500129;
 6.7530069, 0.11786003;
 7.1177435, 0.16990046;
 7.2177916, 0.17071517;
 7.3178396, 0.17152987;
 7.9181252, 0.17642903;
 8.1182232, 0.17741269;
 8.2522039, 0.16221721;
 8.9985247, 0.088019475;
 9.7483788, 0.10278738;
 10.498268, 0.11568376;
 11.24809, 0.13202384;
 11.620007, 0.17857072;
 11.720057, 0.17857072;
 11.820108, 0.17857072;
 12.320363, 0.17857072;
 12.520465, 0.17857072;
 12.620516, 0.17857072;
 13.02072, 0.17857072;
 13.120771, 0.17857072;
 13.220822, 0.17857072;
 13.320872, 0.17857072;
 13.721077, 0.17857072;
 13.92118, 0.17857072;
 14.021231, 0.17857072;
 14.247529, 0.1809554;
 14.421433, 0.17857072;
 14.521484, 0.17857072;
 14.621536, 0.17857072;
 14.721587, 0.17857072;
 14.821637, 0.17857072;
 14.921689, 0.17857072;
 15.221842, 0.17857072;
 15.421944, 0.17857072;
 15.622046, 0.17857072;
 16.022249, 0.17857072;
 16.322401, 0.17857072;
 16.822657, 0.17857072;
 17.523014, 0.17857617;
 17.923218, 0.17858161;
 18.123322, 0.17858434;
 18.223372, 0.17858706;
 18.323421, 0.17858706;
 18.523525, 0.17858979;
 18.623575, 0.17859252;
 18.923727, 0.17866063;
 19.023779, 0.17870151;
 19.123831, 0.17873965;
 19.223881, 0.1787778;
 19.824186, 0.17901213;
 20.24283, 0.2576229;
 20.741323, 0.25684285;
 20.992819, 0.25346908;
 21.742716, 0.26594564;
 22.492609, 0.27859896;
 23.11418, 0.27516431;
 23.242455, 0.29386467;
 23.991787, 0.32548773;
 24.741257, 0.35366133;
 25.222992, 0.32389706;
 25.322756, 0.33143926;
 25.422522, 0.33898148;
 25.622057, 0.35406315;
 25.721823, 0.36160535;
 25.821589, 0.36914754;
 26.021219, 0.38283959;
 26.121061, 0.38929734;
 26.420588, 0.40867326;
 26.52043, 0.41513371;
 26.991001, 0.38312656;
 27.740831, 0.39908558;
 28.490717, 0.41218081;
 29.240595, 0.42567235;
 29.98875, 0.37309989;
 30.734735, 0.2956062]
