[0, 0;
 0.0099999998, 0;
 0.75702018, -0.066788845;
 1.506686, -0.089173891;
 2.2562056, -0.11601421;
 2.7075603, -0.17857215;
 2.8075981, -0.17857215;
 3.5078635, -0.17857215;
 4.1080914, -0.17857215;
 4.3081675, -0.17857215;
 4.5050731, -0.18688169;
 5.2544684, -0.21699473;
 5.8059926, -0.21718234;
 5.905025, -0.23132941;
 6.2021222, -0.27377337;
 6.4001875, -0.30206752;
 7.0934148, -0.4010998;
 7.2914801, -0.42939666;
 7.5885773, -0.47183791;
 7.7866421, -0.50013477;
 8.2364588, -0.43315744;
 8.7844934, -0.53571498;
 8.884531, -0.53571498;
 9.1846457, -0.53571498;
 9.584796, -0.53571498;
 9.9849482, -0.53571498;
 10.585176, -0.53571498;
 10.985328, -0.53571498;
 11.085366, -0.53571498;
 11.485517, -0.53571498;
 11.585555, -0.53571498;
 11.985707, -0.53571498;
 12.085745, -0.53571498;
 12.185782, -0.53571498;
 12.385858, -0.53571498;
 12.485897, -0.53571498;
 12.585935, -0.53571498;
 12.685972, -0.53571498;
 12.786012, -0.53571498;
 12.886047, -0.53571498;
 13.2862, -0.53571498;
 13.386237, -0.53571498;
 13.886428, -0.53571498;
 14.086504, -0.53571498;
 14.862994, -0.65953952;
 15.612731, -0.67940569;
 16.362698, -0.68647057;
 16.987585, -0.5366469;
 17.1875, -0.54464144;
 17.287458, -0.54864138;
 17.587332, -0.56063586;
 17.787251, -0.56863588;
 18.087124, -0.58062762;
 18.187082, -0.58462489;
 18.386999, -0.5926221;
 18.586912, -0.60061663;
 18.786396, -0.61296535;
 18.983959, -0.6445756;
 19.280304, -0.69199228;
 19.477867, -0.72360247;
 19.774212, -0.77101642;
 20.169338, -0.83423686;
 20.26812, -0.85004061;
 20.465681, -0.88165355;
 20.664867, -0.89286059;
 20.964983, -0.89285791;
 21.065018, -0.89285791;
 21.165058, -0.89285791;
 21.365131, -0.89285791;
 21.665247, -0.89285791;
 21.865322, -0.89285791;
 22.065399, -0.89285791;
 22.265474, -0.89285791;
 22.465551, -0.89285791;
 22.665627, -0.89285517;
 22.765665, -0.89285791;
 23.065777, -0.89285791;
 23.465931, -0.89285791;
 23.866081, -0.89285791;
 24.066156, -0.89285791;
 23.96612, -0.89285791;
 24.866461, -0.89285791;
 25.066538, -0.89285791;
 25.46669, -0.89285791;
 25.566729, -0.89285791;
 25.666765, -0.89285791;
 26.093573, -0.95352978;
 26.843409, -0.96918464;
 27.593267, -0.95460373;
 28.343159, -0.96735334;
 29.09297, -0.98418617;
 29.842701, -1.004257;
 30.592587, -1.0173202;
 31.342499, -1.005909;
 32.091614, -0.96951985;
 32.84148, -0.98377025;
 33.591145, -1.006263;
 34.340878, -1.0262069;
 35.090595, -1.0467203;
 35.835979, -0.96363008;
 36.585567, -0.98851693;
 37.335373, -1.005617]
