[0, 0;
 0.0099999998, 0;
 0.7597726, 0.018465802;
 1.5095246, 0.037754342;
 2.2593076, 0.055793099;
 3.008498, 0.090632483;
 3.4927762, 0.057132553;
 3.5920198, 0.069538496;
 3.758353, 0.10537799;
 3.9889953, 0.11915953;
 4.0882387, 0.13156274;
 4.5073686, 0.1437923;
 4.8854423, 0.17857072;
 4.9854579, 0.17857072;
 5.0854745, 0.17857072;
 5.1854906, 0.17857072;
 5.3855228, 0.17857072;
 5.5855546, 0.17857072;
 5.6855712, 0.17857072;
 6.0856366, 0.17857072;
 6.2856688, 0.17857344;
 6.4857006, 0.17857072;
 6.5857167, 0.17857072;
 6.7565475, 0.17902111;
 6.8857656, 0.17857072;
 7.0857978, 0.17857072;
 7.1858134, 0.17857072;
 7.28583, 0.17857072;
 7.3858466, 0.17857072;
 7.9859438, 0.17857072]
