[0, 0;
 0.0099999998, 0;
 0.74542212, -0.14715371;
 1.776728, -0.42453021;
 1.9698995, -0.37184653;
 2.0664852, -0.34550604;
 2.1630707, -0.31916556;
 2.2596564, -0.29282233;
 2.5494134, -0.21379542;
 2.8431003, -0.20388266;
 3.0409987, -0.23433213;
 3.3378458, -0.27999949;
 3.6833282, -0.33314893;
 3.8325918, -0.35611361;
 4.0304899, -0.38656035;
 4.2283883, -0.41700435;
 4.3273377, -0.43222773;
 4.4262867, -0.44745108;
 4.723134, -0.49312121;
 5.1877418, -0.65124857;
 5.2730045, -0.70371699;
 5.5287914, -0.86112505;
 5.699316, -0.96606463;
 5.7845783, -1.0185331;
 5.9551029, -1.1234699;
 6.1256275, -1.2284095;
 6.2961526, -1.3333465;
 6.4666762, -1.4382861;
 6.8929887, -1.7006309;
 7.1487756, -1.858039;
 7.2340384, -1.9105074;
 7.4051323, -2.0145097;
 7.4909778, -2.0660162;
 7.6626711, -2.1690321;
 7.748517, -2.2205415;
 7.8343639, -2.272048;
 8.0060568, -2.3750639;
 8.0919037, -2.4265733;
 8.1777496, -2.4780798;
 8.3571167, -2.5666544;
 8.538559, -2.6513271;
 8.6292801, -2.6936648;
 8.8107214, -2.7783375;
 8.5967817, -3.0436225;
 9.2643261, -2.9900205;
 9.6636086, -2.9121277;
 10.262258, -3.4557214;
 10.352979, -3.4980564;
 10.443699, -3.5403941;
 11.081405, -3.830807;
 11.265443, -3.9096813;
 11.541497, -4.0279889;
 11.933348, -4.2119865;
 12.408451, -4.7923117;
 13.141536, -4.9506998;
 13.876448, -5.1003799;
 14.594225, -5.3178563;
 14.781309, -5.3613834;
 15.326277, -5.4809518;
 16.057072, -5.6495886;
 16.79002, -5.8086085]
