[0, 0;
 0.0099999998, 0;
 0.72807598, -0.21648766;
 1.4780757, -0.21579167;
 1.9072435, -0.17857215;
 2.007277, -0.17857215;
 2.1073108, -0.17857215;
 2.3073776, -0.17857215;
 2.5074449, -0.17857215;
 2.6074784, -0.17857215;
 2.966872, -0.23514456;
 3.7129183, -0.31205165;
 4.4586186, -0.39224526;
 5.2055273, -0.46026862;
 5.802978, -0.51003939;
 5.9517736, -0.53521121;
 6.7006626, -0.49440593;
 7.4457264, -0.58031368;
 8.1916561, -0.65834838;
 8.6552315, -0.74108744;
 8.9356546, -0.75303698;
 9.6800213, -0.84479213;
 10.426044, -0.92192489;
 10.841117, -0.98769671;
 11.172277, -0.99699658;
 11.918229, -1.0748162;
 12.66177, -1.1730366;
 13.406545, -1.2614164;
 14.149437, -1.3644254;
 14.894545, -1.4499465;
 15.640028, -1.5321299;
 16.382515, -1.6380271;
 17.129309, -1.707294;
 17.874241, -1.7943373;
 18.620583, -1.8683246;
 19.361063, -1.9874423;
 19.829361, -2.5732718;
 21.108265, -3.2017906;
 21.503719, -2.7009726;
 21.866215, -1.9238346;
 22.127884, -1.9034066;
 22.410641, -2.003943;
 22.599148, -2.0709672;
 22.881907, -2.1715009;
 23.164667, -2.2720399;
 23.258919, -2.3055549;
 23.35317, -2.3390641;
 23.447428, -2.3725791;
 23.635931, -2.4396033;
 23.730186, -2.4731126;
 23.824436, -2.5066276;
 24.301743, -2.6538475;
 24.885368, -2.7939177;
 24.982643, -2.8172636;
 25.07991, -2.8406096;
 25.177183, -2.8639555;
 25.274454, -2.8872988;
 25.760815, -3.0040231;
 26.250153, -3.1071725;
 26.446337, -3.1464121;
 26.936789, -3.2445016;
 27.132973, -3.2837358;
 27.231064, -3.3033543;
 27.427246, -3.342591;
 27.820597, -3.4155827;
 28.01815, -3.44719;
 28.476782, -3.4578953;
 28.907145, -3.5894294;
 29.223833, -3.5243349;
 29.971363, -3.5851514;
 30.71871, -3.6481812;
 31.466118, -3.7104738;
 32.213436, -3.7738502;
 32.960979, -3.8345156;
 33.705612, -3.9240811;
 34.244228, -3.9334197;
 34.453091, -3.9855332;
 34.904232, -4.0257053;
 35.199963, -4.0539541;
 35.673599, -4.1071439;
 35.773632, -4.1071439;
 35.873669, -4.1071439;
 36.173767, -4.1071439;
 36.273804, -4.1071439;
 36.694145, -4.1859159;
 36.969429, -4.1651106;
 37.068207, -4.1809144;
 37.438885, -4.2746;
 37.759647, -4.2915463;
 37.858421, -4.3073473;
 37.957199, -4.3231535;
 38.055977, -4.3389573;
 38.352306, -4.3863711;
 38.651684, -4.403213;
 38.933563, -4.400754;
 39.151455, -4.423202;
 39.35136, -4.4311996;
 39.451313, -4.4351969;
 39.681293, -4.4590392;
 40.051037, -4.4591856;
 40.428944, -4.518363;
 41.175713, -4.5879254;
 41.646778, -4.5817437;
 41.746494, -4.5897193;
 42.144642, -4.628787;
 42.243958, -4.6407027;
 42.4426, -4.6645417;
 42.939209, -4.724133;
 43.237171, -4.7598901;
 43.535133, -4.7956448;
 43.833427, -4.8281026;
 44.032856, -4.8440585;
 44.431717, -4.8759661;
 44.730858, -4.8998976;
 44.830574, -4.907876;
 45.229435, -4.9397831;
 45.329151, -4.9477611;
 45.528584, -4.9637151;
 45.659187, -4.9697323;
 45.925892, -5.011107;
 46.223854, -5.0468616;
 46.521816, -5.0826192;
 46.819782, -5.1183734;
 46.919106, -5.1302919;
 47.018421, -5.14221;
 47.416382, -5.1785722;
 47.716484, -5.1785693;
 48.016582, -5.1785722;
 48.116619, -5.1785722;
 48.316685, -5.1785722;
 48.466484, -5.1785717;
 48.71682, -5.1785722;
 49.116886, -5.1797438;
 49.613483, -5.2393351;
 49.812134, -5.2631712;
 50.110092, -5.2989259;
 50.308735, -5.3227625;
 50.606697, -5.3585172;
 51.004421, -5.4017839;
 51.104137, -5.4097619;
 51.303566, -5.4257154;
 51.901855, -5.4735789;
 52.001572, -5.4815545;
 52.101284, -5.4895329;
 52.300716, -5.5054865;
 52.500141, -5.5214429;
 52.95153, -5.544971;
 53.69804, -5.6172538;
 54.445675, -5.6767755;
 55.164631, -5.8903222]
