[0, 0;
 0.0099999998, 0;
 0.64595234, -0.39757341;
 1.1435291, -0.45673987;
 1.3934379, -0.4589361;
 1.8674082, -0.17857215;
 1.9675241, -0.17857215;
 2.1677558, -0.17857215;
 2.2678716, -0.17857215;
 2.3679876, -0.17857215;
 2.5682192, -0.17857215;
 2.6683352, -0.17857215;
 2.868567, -0.17857215;
 2.968683, -0.17857215;
 3.068799, -0.17857215;
 3.1689148, -0.17857215;
 3.2690308, -0.17857215;
 3.4692621, -0.17857215;
 3.6694944, -0.17857215;
 3.8697262, -0.17857215;
 3.9698417, -0.17857215;
 4.0699577, -0.17857215;
 4.2701898, -0.17857215;
 4.3703055, -0.17857215;
 4.5684743, -0.19941129;
 4.6666455, -0.21904336;
 4.7648172, -0.23867816;
 4.9611602, -0.27794775;
 5.0593324, -0.2975798;
 5.1575041, -0.31721732;
 5.8447056, -0.45465541;
 6.0410495, -0.49392501;
 6.7461143, -0.74962687;
 7.4488325, -1.0117087;
 8.1408424, -1.3008845;
 8.8448753, -1.5594137;
 9.5399361, -1.8411758;
 10.230228, -2.1344285;
 10.921062, -2.4264004;
 11.624277, -2.6871483;
 12.309522, -2.9920094;
 13.001867, -3.280381;
 13.693762, -3.5698328;
 14.402534, -3.815073;
 15.106813, -4.0729289;
 15.515227, -4.230432;
 16.355547, -4.8405881;
 17.078381, -5.0406194;
 17.506092, -5.1714988;
 17.784351, -5.2938094;
 18.482658, -5.5674305;
 19.203239, -5.7754259;
 19.914122, -6.0144815;
 20.621859, -6.2626934;
 21.327818, -6.5159168;
 22.033178, -6.7708025;
 22.730547, -7.0468025;
 23.435217, -7.3035889;
 24.244173, -7.8283262;
 24.576288, -8.1632662;
 25.286564, -8.4041138;
 25.999649, -8.6365137;
 26.682314, -8.9471064;
 27.41147, -9.122695;
 28.118565, -9.3727303;
 28.828766, -9.613801]
