[0, 0;
 0.0099999998, 0;
 0.75831956, -0.05017823;
 1.5038514, -0.13192254;
 2.2492797, -0.21460739;
 2.4042742, -0.2418716;
 2.9948163, -0.29630917;
 3.7408504, -0.37333673;
 4.4873943, -0.44525576;
 4.9687266, -0.39871833;
 5.2358184, -0.39665896;
 5.9842782, -0.44469646;
 6.7248068, -0.56351161;
 7.4735723, -0.60652399;
 8.2209368, -0.66934419;
 8.9657364, -0.75751513;
 9.7142944, -0.80399549;
 10.066916, -0.80882829;
 10.459786, -0.88610363;
 11.208281, -0.93360972;
 11.957159, -0.89261121;
 12.415659, -0.85954738;
 12.844781, -0.87118769;
 13.040051, -0.91483599;
 13.137687, -0.93666148;
 13.625862, -1.0457809;
 13.821131, -1.0894293;
 14.114037, -1.1549031;
 14.309306, -1.1985514;
 14.504576, -1.2421997;
 14.797481, -1.3076736;
 14.895117, -1.329499;
 14.992751, -1.3513218;
 15.090385, -1.3731446;
 15.188066, -1.3947576;
 15.286168, -1.4143788;
 15.482371, -1.4536184;
 15.874779, -1.5321003;
 16.070982, -1.57134;
 16.169085, -1.5909584;
 16.267185, -1.6105822;
 16.463388, -1.6498219;
 16.757694, -1.7086827;
 17.052746, -1.763271;
 17.151684, -1.7781101;
 17.547434, -1.8374723;
 17.844248, -1.8819953;
 17.943184, -1.8968345;
 18.042124, -1.9116764;
 18.338936, -1.9561993;
 18.437757, -1.9717687;
 18.635124, -2.0046651;
 18.832491, -2.0375586;
 19.12854, -2.086899;
 19.325905, -2.1197953;
 19.621956, -2.1691358;
 19.720638, -2.1855826;
 19.918005, -2.2184761;
 20.609268, -2.3302577;
 20.907265, -2.366015;
 21.205259, -2.4017723;
 21.304592, -2.4136961;
 21.954865, -2.4261096;
 22.703886, -2.4644034;
 23.453239, -2.4955215;
 24.202684, -2.5243766;
 24.951443, -2.5675137;
 25.700869, -2.5968583;
 26.448637, -2.6546671;
 27.197771, -2.6907027]
