[0, 0;
 0.0099999998, 0;
 0.75974154, 0.019689526;
 1.5091666, -0.0096715931;
 2.2575877, -0.058312394;
 2.9933066, -0.20397455;
 3.2505519, -0.15441422;
 3.7387185, -0.12114369;
 4.4882913, -0.095836066;
 5.2367735, -0.14352977;
 5.986639, -0.1293295;
 6.4038239, -0.086297341;
 7.4732552, -0.066561073;
 8.2218666, -0.11217046;
 8.9692535, -0.17472127;
 9.7184153, -0.21017179;
 10.46572, -0.27369615;
 11.211983, -0.3484779;
 11.961238, -0.38190365;
 12.709258, -0.43635783;
 13.457744, -0.48400173;
 14.206859, -0.52043527;
 14.954654, -0.57790649;
 15.701866, -0.64251393;
 16.450735, -0.68368858;
 17.197971, -0.74802274;
 17.945074, -0.81388336;
 18.69088, -0.89309323;
 19.438438, -0.9535566;
 20.187378, -0.99342185;
 20.935665, -1.0440924;
 21.683971, -1.0944641;
 22.429073, -1.1800374;
 23.178658, -1.2050194;
 23.928019, -1.2359875;
 24.675138, -1.301643;
 25.425095, -1.2934932;
 26.175091, -1.2958652;
 26.919876, -1.3841542;
 27.665636, -1.4637947;
 28.413223, -1.5239177;
 29.156612, -1.6232815;
 29.903885, -1.6871802;
 30.651768, -1.7434868;
 31.184416, -1.7994425;
 31.401154, -1.7738259;
 32.150311, -1.8093522;
 32.897747, -1.8713157;
 33.325439, -1.8771479;
 33.641369, -1.9689109;
 34.388279, -2.0369325;
 35.136436, -2.0894532;
 35.883553, -2.1551492;
 36.623592, -2.0333338;
 37.106125, -2.1335499;
 37.370029, -2.1063399;
 38.116676, -2.1771963;
 38.863129, -2.2500451;
 39.466877, -2.2742605;
 39.610043, -2.3180244;
 40.357853, -2.3753159;
 41.106556, -2.4193997;
 41.853649, -2.4853706;
 42.600578, -2.5531893;
 43.349861, -2.5859413;
 43.750668, -2.6071692;
 44.350441, -2.631161;
 44.842445, -2.7348773;
 45.588558, -2.8111358;
 46.334797, -2.8861475;
 46.726902, -2.916811;
 47.081001, -2.9615171;
 47.829403, -3.010453;
 48.315796, -3.0357151;
 48.575565, -3.0862391;
 49.321857, -3.1607387;
 49.900749, -3.1944366;
 49.971359, -3.2073901;
 50.195042, -3.2532945;
 50.29314, -3.272913;
 50.489338, -3.3121526;
 50.685535, -3.3513923;
 51.0816, -3.392858;
 51.181641, -3.392858;
 51.381721, -3.392858;
 51.781891, -3.392858;
 52.308243, -3.439744;
 53.054276, -3.5167758;
 53.466984, -3.5505412;
 53.565086, -3.5701597;
 53.80019, -3.5949583;
 54.546078, -3.6733773;
 55.047901, -3.7500007;
 55.147942, -3.7500007;
 55.548107, -3.7500007;
 56.043427, -3.7603633;
 56.444626, -3.7889271;
 56.791656, -3.8118713;
 57.536728, -3.8977056;
 58.282253, -3.9795249;
 59.025711, -4.0783839;
 59.513237, -4.166244;
 59.767979, -4.1858039;
 60.109566, -4.2246747;
 60.30714, -4.2562847;
 60.899849, -4.3511209;
 61.259201, -4.3474135;
 62.006611, -4.409708;
 62.391479, -4.4642863;
 62.491512, -4.4642863;
 62.59156, -4.4642863;
 62.691605, -4.4642863;
 62.891685, -4.4642863;
 62.991726, -4.4642863;
 63.191807, -4.4642863;
 63.291855, -4.4642863;
 63.686211, -4.5229564;
 64.176704, -4.6210542;
 64.689919, -4.6796699;
 64.991074, -4.714098;
 65.357361, -4.8214293;
 65.705879, -4.9411397;
 65.882721, -5.0006385;
 66.439186, -5.0984893;
 67.187561, -5.1478696;
 67.935646, -5.2014809;
 68.684143, -5.2489419;
 69.432198, -5.3028817;
 70.180878, -5.3473988]
