[0, 0;
 0.0099999998, 0;
 0.75868887, -0.044327438;
 1.5286341, -0.17856942;
 1.6286969, -0.17857215;
 1.7287595, -0.17857215;
 1.928885, -0.17857215;
 2.0289476, -0.17857215;
 2.229073, -0.17857215;
 2.4291983, -0.17857215;
 2.7293866, -0.17857215;
 2.8294492, -0.17857215;
 3.0295744, -0.17857215;
 3.1296372, -0.17857215;
 3.2296999, -0.17857215;
 3.3297627, -0.17857215;
 3.4298251, -0.17857215;
 3.6792879, -0.19689083;
 4.0302014, -0.17857215;
 4.4280138, -0.24058974;
 5.1764188, -0.28947872;
 5.8190904, -0.29147902;
 5.9263377, -0.30051112;
 6.6760063, -0.32281145;
 7.4237366, -0.38111323;
 7.715282, -0.40399897;
 7.8573337, -0.42081359;
 8.1713867, -0.4404346;
 8.9200678, -0.48490044;
 9.6686497, -0.5309965;
 10.106713, -0.53571498;
 10.417205, -0.57752377;
 11.164514, -0.64099872;
 11.913588, -0.67825174;
 12.659067, -0.76046753;
 13.407508, -0.80880785;
 14.15398, -0.88146257;
 14.903975, -0.88407367;
 15.646353, -0.9907313;
 16.395113, -1.033848;
 17.144318, -1.0683737;
 17.889114, -1.1565731;
 18.637152, -1.2108008;
 19.386168, -1.2492007]
