[0, 0;
 0.0099999998, 0;
 0.75739741, -0.062426537;
 1.503562, 0.013325542;
 2.2513688, -0.04399009;
 2.9974434, -0.12062345;
 3.397191, -0.17857215;
 3.7445493, -0.18644756;
 3.8973625, -0.17857215;
 3.9973965, -0.17857215;
 4.0974307, -0.17857215;
 4.492342, -0.24394462;
 5.2349734, -0.34881836;
 5.9841399, -0.3841694;
 6.7265639, -0.49050075;
 7.4736967, -0.55601758;
 8.2211742, -0.61747283;
 8.9692001, -0.67184675;
 10.029338, -1.4139304;
 10.777899, -1.4603744;
 11.525529, -1.5199549;
 12.227616, -1.7837224;
 12.974122, -1.8560318;
 13.722904, -1.8987501;
 14.47156, -1.9436489;
 15.228423, -1.7574809;
 15.426276, -1.7871565;
 16.019842, -1.8761915;
 16.613352, -1.965529;
 16.711445, -1.9851475;
 16.907629, -2.0243843;
 17.103809, -2.0636213;
 17.201902, -2.0832396;
 17.398085, -2.1224737;
 17.594269, -2.1617107;
 17.692362, -2.1813293;
 17.790451, -2.2009475;
 17.888544, -2.220566;
 18.379002, -2.3186555;
 18.477093, -2.3382766;
 19.166628, -2.459516;
 19.76771, -2.7467172;
 20.517099, -2.7769647;
 21.266701, -2.8013966;
 22.016022, -2.8333271;
 22.765331, -2.8655186;
 23.514633, -2.8978841;
 23.732838, -2.9043968;
 24.029171, -2.9518108;
 24.228151, -2.9691296;
 24.428057, -2.977124;
 24.528013, -2.9811239;
 24.62797, -2.9851213;
 25.127735, -3.0051103;
 25.227692, -3.0091102;
 25.427603, -3.0171049;
 25.827417, -3.0330966;
 26.027435, -3.0357151;
 26.12747, -3.0357151;
 26.227503, -3.0357151;
 26.476574, -3.052434;
 27.027777, -3.0357151;
 26.927742, -3.0357151;
 27.226011, -3.0814888;
 27.975266, -3.1149466;
 28.724785, -3.1418014;
 29.473925, -3.1777017;
 30.222702, -3.2205112;
 30.972412, -3.2413859;
 31.721819, -3.2711976;
 32.471722, -3.2832153;
 33.221615, -3.295784;
 33.970757, -3.3316889;
 34.315388, -3.3321333;
 34.514027, -3.3559699;
 34.719933, -3.3668387;
 35.011997, -3.392858;
 35.412128, -3.392858;
 35.812267, -3.392858;
 36.218166, -3.4392772;
 36.71257, -3.392858;
 36.812611, -3.392858;
 37.412815, -3.392858;
 37.512848, -3.392858;
 37.612885, -3.392858;
 38.213089, -3.392858;
 38.913326, -3.392858;
 39.313465, -3.392858;
 39.413498, -3.392858;
 39.961308, -3.4681084;
 40.710335, -3.5062892;
 41.003551, -3.5248547;
 41.458637, -3.5567467;
 42.207561, -3.5969009;
 42.956623, -3.6344213;
 43.704655, -3.6887488;
 44.291035, -3.7500007;
 44.591137, -3.7500007;
 44.991272, -3.7500007;
 45.091305, -3.7500007;
 45.291374, -3.7500007;
 45.590828, -3.7584803;
 45.952347, -3.7883959;
 46.184052, -3.8497469;
 46.480663, -3.8953788;
 46.695324, -3.890795;
 47.44474, -3.9203334;
 48.193821, -3.9574869;
 48.436455, -3.9739208;
 48.943275, -3.9860618;
 49.69239, -4.0224876;
 50.441246, -4.0639086;
 50.765942, -4.1071439;
 51.190407, -4.0994182;
 51.366146, -4.1071439;
 51.940392, -4.1043448;
 52.366486, -4.1071439;
 52.566563, -4.1071439;
 52.766628, -4.1071439;
 52.866657, -4.1071439;
 53.166759, -4.1071439;
 53.666935, -4.1071439;
 53.766964, -4.1071439;
 54.188145, -4.1868005;
 54.937023, -4.2278051;
 55.685654, -4.273128;
 56.427261, -4.3850174;
 57.176491, -4.4189949;
 57.926445, -4.4271426;
 58.345577, -4.4052539;
 58.675186, -4.4705515;
 59.245171, -4.4412351;
 59.425037, -4.4556189;
 59.944939, -4.4642863;
 60.173527, -4.5031838;
 60.921947, -4.5518241;
 61.670433, -4.5994372;
 62.418941, -4.6467357;
 62.830376, -4.6600051;
 63.168354, -4.6764612;
 63.917519, -4.7118192;
 64.666504, -4.750813;
 65.415329, -4.7927394;
 65.922852, -4.8214293;
 66.32299, -4.8214293;
 66.623093, -4.8214293;
 67.122139, -4.8403721;
 67.320778, -4.8642087;
 67.817383, -4.9237995;
 68.408173, -4.983933;
 69.157669, -5.0114636;
 69.906792, -5.04776;
 70.655678, -5.088583]
