[0, 0;
 0.0099999998, 0;
 0.75994629, 0.0089765573;
 1.5098943, 0.017812535;
 1.7361709, 0.010944742;
 2.2598219, 0.028237855;
 2.7763791, 0.043538604;
 2.8760931, 0.051514048;
 3.0755215, 0.06746766;
 3.1752353, 0.07544855;
 3.2749498, 0.083423994;
 3.3746638, 0.091399431;
 3.4743779, 0.099377602;
 3.8732338, 0.13128754;
 3.9729481, 0.13926299;
 4.0726624, 0.14724116;
 4.1723762, 0.15521932;
 4.7716393, 0.17857072;
 4.8716722, 0.17857072;
 5.0717378, 0.17857072;
 5.1717696, 0.17857072;
 5.2718024, 0.17857072;
 5.3718352, 0.17857072;
 5.7383642, 0.11353286;
 6.3721619, 0.17857344;
 6.4721942, 0.17857072;
 6.572227, 0.17857072;
 6.8723245, 0.17857072;
 7.1724224, 0.17857072;
 7.372488, 0.17857072;
 7.5725532, 0.17857072;
 7.7726183, 0.17857072;
 7.8726511, 0.17857072;
 7.9726834, 0.17857072;
 8.1727495, 0.17857072;
 8.472847, 0.17857072;
 8.5728798, 0.17857072;
 8.6729116, 0.17857072;
 8.8729773, 0.17857072;
 9.1730747, 0.17857072;
 9.4731731, 0.17857072;
 9.5732059, 0.17857072;
 9.9733372, 0.17857072;
 10.073369, 0.17857072;
 10.173402, 0.17857072;
 10.273434, 0.17857072;
 10.373467, 0.17857072;
 10.673566, 0.17857072;
 10.87363, 0.17857072;
 10.973663, 0.17857072;
 11.173728, 0.17857072;
 11.373794, 0.17857072;
 11.573858, 0.17857072;
 11.773923, 0.17857072;
 11.873957, 0.17857072;
 12.074021, 0.17857072;
 12.274087, 0.17857072;
 12.37412, 0.17857072;
 12.574185, 0.17857072;
 12.874284, 0.17857072;
 12.974316, 0.17857072;
 13.17438, 0.17857072;
 13.574513, 0.17857072;
 13.774576, 0.17857072;
 13.974643, 0.17857072;
 14.074675, 0.17857072;
 14.374773, 0.17857072;
 14.474805, 0.17857072;
 14.574838, 0.17857072;
 14.674871, 0.17857072;
 15.275064, 0.17857344;
 15.375097, 0.17857072;
 15.975293, 0.17857072;
 16.17536, 0.17857072;
 16.675524, 0.17857072;
 17.251316, 0.3122721;
 18.001268, 0.3206875;
 18.750872, 0.34506249;
 19.500677, 0.36216852;
 20.250673, 0.35962749;
 20.424131, 0.42586663]
