[0, 0;
 0.0099999998, 0;
 0.22492808, 0.00063688419;
 0.7598415, -0.015416558;
 1.4895418, -0.18872982;
 2.2748206, -0.35948962;
 2.372354, -0.33731532;
 2.567421, -0.29296675;
 2.4698875, -0.31513831;
 3.0608265, -0.89528912;
 3.8107777, -0.90385401;
 4.5591846, -0.85499698;
 5.3091311, -0.86394894;
 6.0589056, -0.84556407;
 6.8089051, -0.84631544;
 7.5588179, -0.85777265;
 8.3026867, -0.7620675;
 9.0457573, -0.66035241;
 9.3861761, -0.69854808;
 9.7957516, -0.65752053;
 10.545547, -0.6399802;
 11.2954, -0.62511986;
 12.044692, -0.59254634;
 12.794492, -0.57522947;
 13.542437, -0.5197494;
 14.292175, -0.49996039;
 15.042059, -0.51317716;
 15.792022, -0.5206055;
 16.542011, -0.5246253;
 17.291973, -0.53223503;
 18.041853, -0.5456723;
 18.791746, -0.55830771;
 19.54163, -0.57150239;
 20.291449, -0.58794874;
 21.041447, -0.58634335;
 21.791208, -0.6052236;
 22.541203, -0.60228598;
 23.290751, -0.57625329;
 24.040041, -0.6088568;
 24.790005, -0.61616367;
 25.539621, -0.64016283;
 26.289591, -0.64689344;
 27.039192, -0.67136031;
 27.789005, -0.68810678;
 28.538801, -0.70563793;
 29.288485, -0.72741067;
 30.03689, -0.67853492;
 30.786858, -0.6715858;
 31.536833, -0.66538882;
 32.286751, -0.67657942;
 33.036697, -0.66762602;
 33.786633, -0.67757916;
 34.536388, -0.69673944;
 35.286385, -0.69389224;
 36.036194, -0.71082056;
 36.785938, -0.69128019;
 37.535892, -0.6831494;
 38.285835, -0.69252551;
 39.035587, -0.71186984;
 39.785244, -0.73451835;
 40.535194, -0.74330008;
 41.285072, -0.72979999;
 42.035004, -0.74003464;
 42.784786, -0.72190762;
 43.260521, -0.69911212;
 43.534622, -0.73765248;
 44.28458, -0.74546283;
 45.033787, -0.71099371;
 45.783783, -0.71335214;
 46.533588, -0.73042023;
 47.282902, -0.76248091;
 48.032215, -0.7945416;
 48.781685, -0.82270521;
 49.347782, -0.75518543;
 49.647076, -0.77673304;
 49.946365, -0.79828334;
 50.046127, -0.80546588;
 50.145897, -0.81264842;
 50.544949, -0.84138125;
 50.644718, -0.84856379;
 50.844242, -0.86292887;
 51.244175, -0.87134844;
 51.444195, -0.8741495;
 51.544212, -0.87555003;
 51.94426, -0.88114947;
 52.044277, -0.88255;
 52.244301, -0.88534838;
 52.344311, -0.88674891;
 52.644356, -0.8909505;
 52.844391, -0.89189333;
 53.144463, -0.89273524;
 53.344498, -0.89329386;
 53.644573, -0.89413583;
 54.044655, -0.89525568;
 54.344723, -0.89609492;
 54.944611, -0.91180056;
 55.044579, -0.91499674;
 55.444469, -0.92779505;
 55.644413, -0.93419284;
 55.844353, -0.94059062;
 56.144268, -0.95019007;
 56.24424, -0.95338625;
 56.640938, -1.0051762;
 56.938423, -1.044443;
 57.540436, -1.0437311;
 58.290314, -1.0571728;
 59.038441, -1.1101238;
 59.787415, -1.1493416;
 60.535866, -1.197523;
 61.284523, -1.2424028;
 61.628452, -1.2898153;
 61.827652, -1.3081422;
 62.226067, -1.3447987;
 62.524872, -1.3722891;
 62.62447, -1.3814498;
 63.022881, -1.4181063;
 63.620857, -1.4685611;
 63.720623, -1.4757437;
 63.820389, -1.4829261;
 64.319206, -1.5188415;
 64.418968, -1.5260268;
 65.017563, -1.569122;
 65.117325, -1.5763046;
 65.917267, -1.5913535;
 66.31971, -1.5532472;
 66.717369, -1.6028739;
 66.917389, -1.605754;
 67.217445, -1.6084542;
 67.517502, -1.6108547;
 67.81781, -1.6287564;
 68.117622, -1.6156558;
 68.317657, -1.6172553;
 68.417679, -1.6180537;
 68.717735, -1.6204542;
 68.817703, -1.6234214;
 69.316261, -1.6959219;
 69.817123, -1.6633995;
 69.917068, -1.6673968;
 70.216904, -1.6793885]
