[0, 0;
 0.0099999998, 0;
 0.75843728, -0.048389845;
 1.5070864, -0.093383901;
 2.1573234, -0.46713787;
 2.9019034, -0.55714035;
 3.0279987, -0.59463304;
 3.6229794, -0.76341558;
 4.362319, -0.88942027;
 5.0855198, -1.088118;
 5.7983165, -1.3214014;
 6.5467062, -1.370523;
 7.2883697, -1.4820378;
 8.0382195, -1.4970512;
 8.7881985, -1.5026574;
 9.5376673, -1.4744325;
 10.262919, -1.2833592;
 10.853101, -1.2861286;
 11.01266, -1.303067;
 11.740223, -1.4851437;
 12.490078, -1.4998693;
 13.239928, -1.5148467;
 13.989852, -1.5255351;
 14.739841, -1.5295146;
 15.397045, -1.2500007;
 15.497108, -1.2500007;
 15.697227, -1.2500007;
 16.297586, -1.2500007;
 16.397648, -1.2500007;
 16.79789, -1.2500007;
 17.095472, -1.2762377;
 17.684174, -1.3939784;
 18.36363, -1.2728971;
 18.928749, -1.1154985;
 19.677795, -1.1533204;
 20.427589, -1.1709239;
 21.176199, -1.216576;
 21.92555, -1.2477652;
 22.675367, -1.2643278;
 23.42518, -1.2810652;
 24.174677, -1.3085252;
 24.924313, -1.331925;
 25.67399, -1.3539367;
 26.422892, -1.3945116;
 27.172697, -1.4116269;
 27.922411, -1.4323256;
 28.664413, -1.5415543;
 29.069944, -1.6071436;
 29.170002, -1.6071436;
 29.414066, -1.5643888;
 30.163763, -1.5857177;
 30.912836, -1.6229888;
 31.358547, -1.6087321;
 31.662708, -1.6368744;
 32.41254, -1.6527921;
 33.161869, -1.6845325;
 33.911674, -1.7016706;
 34.661469, -1.719263;
 35.411278, -1.7361443;
 36.161095, -1.7526989;
 36.910831, -1.7725651;
 37.660519, -1.7942073;
 38.410126, -1.8185171;
 39.160118, -1.821641;
 39.909485, -1.8524392;
 40.659481, -1.8548087;
 41.409348, -1.8688781;
 42.159348, -1.8682032;
 42.909046, -1.8894823;
 43.658897, -1.9043264;
 44.408894, -1.9071113;
 45.158768, -1.9209065;
 45.908749, -1.9263884;
 46.345009, -1.9642864;
 46.65847, -1.9468372;
 47.245548, -1.9642864;
 47.408142, -1.9690065;
 48.158035, -1.9817597;
 48.907669, -2.0051904;
 49.657646, -2.0111804;
 49.981308, -2.0546811;
 50.406296, -2.0561485;
 51.156204, -2.0677657;
 51.90596, -2.0869524;
 52.249779, -2.0972395;
 52.655895, -2.0969288;
 53.401508, -2.1779165;
 54.151482, -2.1842737;
 54.901382, -2.1964083;
 55.651356, -2.2027736;
 56.401295, -2.2122626;
 57.151264, -2.2191255;
 57.752399, -2.2137976;
 57.901169, -2.2309704;
 58.65107, -2.2432442;
 59.401043, -2.249563;
 60.15052, -2.2775331;
 60.526268, -2.3214293;
 61.126625, -2.3214293;
 61.650215, -2.2701781;
 62.400009, -2.2878213;
 62.827644, -2.3214293;
 62.927704, -2.3214293;
 63.32795, -2.3214293;
 63.528072, -2.3214293;
 63.900002, -2.2868011;
 64.228493, -2.3214293;
 64.649986, -2.2911067;
 65.39978, -2.2736433;
 65.729393, -2.3214293;
 65.92952, -2.3214293;
 66.129639, -2.3214293;
 66.229698, -2.3214293;
 66.429817, -2.3214293;
 66.629936, -2.3214293;
 67.030182, -2.3214293;
 67.130234, -2.3214293;
 67.230301, -2.3214293;
 67.330368, -2.3214293;
 67.43042, -2.3214293;
 67.830658, -2.3214293;
 68.276924, -2.2362278;
 69.026703, -2.2179182;
 69.775604, -2.1773334;
 70.525352, -2.1578128]
