[0, 0;
 0.0099999998, 0;
 0.75990164, 0.012146577;
 1.5097858, 0.025329895;
 2.259738, 0.03380987;
 3.0030997, 0.13337582;
 3.7530847, 0.12861089;
 4.1106157, 0.13696326;
 4.3092856, 0.16033646;
 4.7081017, 0.16881871;
 4.9079819, 0.16082419;
 5.0079222, 0.15682422;
 5.5076227, 0.13683793;
 5.7075028, 0.12884341;
 5.8074436, 0.12484343;
 6.1072631, 0.11285166;
 6.2072034, 0.1088544;
 6.752821, 0.094030805;
 7.1953464, -0.044114966;
 7.2941093, -0.059913263;
 7.3928733, -0.07571701;
 7.4916372, -0.091520756;
 7.7879281, -0.13892655;
 8.1847372, -0.17261033]
