[0, 0;
 0.0099999998, 0;
 0.75723344, -0.064359322;
 1.4995024, -0.17176865;
 2.1584382, -0.52996385;
 2.9052939, -0.59856832;
 3.6508117, -0.68044335;
 4.3974614, -0.75125337;
 5.1445298, -0.81750178;
 5.8883448, -0.91362125;
 6.6162863, -1.0941797;
 7.3607578, -1.1850761;
 8.1080446, -1.2488158;
 8.7641697, -1.2984529;
 8.8549309, -1.3170879;
 9.6021729, -1.3813471;
 10.349861, -1.4401829;
 11.096445, -1.511688;
 11.844194, -1.5697485;
 12.58818, -1.6645421;
 13.334059, -1.7430577;
 13.612807, -1.808655;
 13.709485, -1.8344342;
 13.902842, -1.885998;
 14.192876, -1.9633383;
 14.579588, -2.0664604;
 14.966299, -2.1695852;
 15.062979, -2.1953673;
 15.159655, -2.2211463;
 15.353011, -2.2727075;
 15.546524, -2.3235929;
 15.742753, -2.3628378;
 16.135204, -2.441328;
 17.413801, -2.6790655;
 18.143858, -2.6240394;
 18.888897, -2.7101667;
 19.637243, -2.7599349;
 20.374733, -2.8963504;
 21.119896, -2.9813869;
 21.868246, -3.0311201;
 22.616541, -3.0816705;
 23.364725, -3.1338291;
 24.113211, -3.1814532;
 24.861755, -3.2281501;
 25.609934, -3.2803876;
 26.358248, -3.3306584;
 27.105919, -3.3897276;
 27.854559, -3.4348652;
 28.601534, -3.5021646;
 29.349714, -3.5543871;
 30.098326, -3.6000021;
 30.844938, -3.6712003;
 31.593433, -3.7186778;
 31.939827, -3.7500007;
 32.039883, -3.7500007;
 32.139938, -3.7500007;
 32.341888, -3.7667885;
 32.537964, -3.7809353;
 33.091404, -3.793756;
 33.839157, -3.8517461;
 34.58783, -3.8963351;
 35.336082, -3.9474831;
 36.084095, -4.0020509;
 36.83271, -4.0475802;
 37.31749, -4.1071439;
 37.417549, -4.1071439;
 37.517605, -4.1071439;
 38.017883, -4.1071439;
 38.327675, -4.1668673;
 38.812988, -4.1743641;
 39.076355, -4.2113271;
 39.82502, -4.2560406;
 40.573635, -4.3016024;
 41.321785, -4.3542352;
 42.067406, -4.4351697;
 42.396221, -4.4642839;
 42.496281, -4.4642863;
 42.696392, -4.4642863;
 42.896507, -4.4642863;
 43.096615, -4.4642863;
 43.564812, -4.5233178;
 44.313095, -4.5740113;
 44.790115, -4.589098;
 45.061314, -4.6256824;
 45.187489, -4.6367869;
 45.386177, -4.6606264;
 45.58506, -4.6825171;
 46.183483, -4.7303944;
 46.559067, -4.7074032;
 47.307621, -4.7539635;
 47.780746, -4.8214293;
 47.880806, -4.8214293;
 48.180973, -4.8214293;
 48.481148, -4.8214293;
 48.881367, -4.8214293;
 48.981426, -4.8214293;
 49.181007, -4.8302932;
 49.3797, -4.8541379;
 49.677723, -4.8898978;
 49.876415, -4.9137425;
 49.975761, -4.9256635;
 50.174446, -4.9495053;
 50.671165, -5.00911;
 50.770512, -5.0210333;
 51.468182, -5.0817389;
 51.567924, -5.0897198;
 52.066608, -5.1296134;
 52.546295, -5.0825539;
 53.295326, -5.1206703;
 53.765614, -5.1785722;
 53.865673, -5.1785722;
 54.365955, -5.1785722;
 54.664684, -5.2026186;
 54.79287, -5.2064295;
 55.542713, -5.2217736;
 56.291496, -5.2644486;
 57.040237, -5.3078709;
 57.788918, -5.3523273;
 58.536465, -5.4129415;
 59.28595, -5.4406977;
 60.035946, -5.4389195;
 60.784363, -5.4875975;
 61.533726, -5.5184855;
 61.851665, -5.5357151;
 62.282547, -5.5604997;
 63.008793, -5.7477617;
 63.758526, -5.7678351;
 64.335678, -5.7631826;
 64.50827, -5.7874875;
 64.632355, -5.8088255;
 64.731247, -5.8240409;
 65.256744, -5.8352509;
 65.726547, -5.892858;
 65.926659, -5.892858;
 66.126778, -5.892858;
 66.326889, -5.892858;
 66.527, -5.892858;
 66.62706, -5.892858;
 67.027283, -5.892858;
 67.502655, -5.9707918;
 68.251968, -6.0029569;
 68.768936, -6.0384893;
 68.999825, -6.0596356;
 69.747894, -6.113368;
 70.11171, -6.1107316]
