[0, 0;
 0.0099999998, 0;
 0.75986129, -0.014423;
 1.5096333, -0.032912038;
 2.2595286, -0.045438953;
 3.0095067, -0.051179525;
 3.7593031, -0.068652943;
 4.508884, -0.093729317;
 5.0104246, -0.17857215;
 5.1105213, -0.17857215;
 5.5109072, -0.17857215;
 5.7111001, -0.17857215;
 5.8111968, -0.17857215;
 5.911293, -0.17857215;
 6.1114864, -0.17857215;
 6.2115827, -0.17857215;
 6.3116798, -0.17857215;
 6.5118723, -0.17857215;
 6.6119685, -0.17857215;
 6.8121619, -0.17857215;
 6.9122586, -0.17857215;
 7.1124516, -0.17857215;
 7.312644, -0.17857215;
 7.4127412, -0.17857215;
 7.6129341, -0.17857215;
 7.9132237, -0.17857215;
 8.013319, -0.17857215;
 8.1134157, -0.17857215;
 8.3136101, -0.17857215;
 8.4137058, -0.17856942;
 8.6138992, -0.17857215;
 8.8140926, -0.17857215;
 8.9141893, -0.17857215;
 9.1143818, -0.17857215;
 9.3145752, -0.17857215;
 9.5147676, -0.17857215;
 9.7563791, -0.22113951;
 10.497317, -0.33737481;
 11.247266, -0.34618196;
 11.997171, -0.35806203;
 12.746862, -0.37958187;
 13.496774, -0.39112335;
 14.246659, -0.40424085;
 14.995648, -0.44317353;
 15.745601, -0.45162207;
 16.495535, -0.46154061;
 17.245462, -0.47191209;
 17.995398, -0.48179656;
 18.745312, -0.49315777;
 19.49523, -0.50425065;
 20.245222, -0.50751626;
 20.801538, -0.49419475;
 20.900471, -0.50941265;
 21.19875, -0.53571498;
 21.298845, -0.53571498;
 21.599134, -0.53571498;
 21.799328, -0.53571498;
 21.899424, -0.53571498;
 21.999521, -0.53571498;
 22.399906, -0.53571498;
 22.6001, -0.53571498;
 22.700195, -0.53571498;
 22.800293, -0.53571498;
 23.000486, -0.53571498;
 23.200678, -0.53571498;
 23.500969, -0.53571498;
 23.801256, -0.53571498;
 23.901354, -0.53571498;
 24.201645, -0.53571773;
 24.501932, -0.53571498;
 24.702124, -0.53571498;
 24.802225, -0.53571498;
 24.902323, -0.53571498;
 25.002415, -0.53571498;
 25.202608, -0.53571498;
 25.502897, -0.53571498;
 25.602995, -0.53571498;
 25.703091, -0.53571498;
 25.803188, -0.53571498;
 26.00338, -0.53571498;
 26.103477, -0.53571498;
 26.203573, -0.53571498;
 26.403765, -0.53571498;
 26.503862, -0.53571498;
 26.804153, -0.53571498;
 27.004347, -0.53571498;
 27.104441, -0.53571498;
 27.504829, -0.53571498;
 27.604923, -0.53571498;
 27.705025, -0.53571498;
 27.805117, -0.53571498;
 28.005312, -0.53571498;
 28.105406, -0.53571498;
 28.305599, -0.53571498;
 28.505795, -0.53571498;
 28.705988, -0.53571498;
 28.806082, -0.53571498;
 29.006275, -0.53571498;
 29.106369, -0.53571498;
 29.406662, -0.53571498;
 29.606853, -0.53571498;
 29.907146, -0.53571498;
 30.107336, -0.53571498;
 30.307531, -0.53571498;
 30.407629, -0.53571498;
 30.507723, -0.53571498;
 30.607821, -0.53571498;
 30.707916, -0.53571498;
 31.008205, -0.53571498;
 31.108303, -0.53571498;
 31.208399, -0.53571498;
 31.308496, -0.53571498;
 31.408588, -0.53571498;
 31.508692, -0.53571498;
 31.708881, -0.53571498;
 31.909071, -0.53571498;
 32.009171, -0.53571498;
 32.209366, -0.53571498;
 32.910038, -0.53571498;
 33.010136, -0.53571498;
 33.110233, -0.53571498;
 33.210331, -0.53571498;
 33.410519, -0.53571498;
 33.510616, -0.53571498;
 33.610714, -0.53571498;
 33.810909, -0.53571498;
 33.911007, -0.53571498;
 34.31139, -0.53571498;
 34.411488, -0.53571498]
