[0, 0;
 0.0099999998, 0;
 0.75985992, -0.014495116;
 1.5088587, -0.053236261;
 2.2553744, -0.12544639;
 2.628653, -0.17857215;
 2.9890819, -0.28092396;
 3.7353287, -0.35586262;
 4.4815335, -0.43121752;
 5.2287397, -0.49589175;
 5.9775405, -0.53828984;
 6.7241731, -0.60928214;
 7.4712224, -0.6757437;
 8.218152, -0.74354088;
 8.9651499, -0.81057709;
 9.7000122, -0.96050167;
 10.448244, -1.0119723;
 11.19628, -1.0662216;
 11.94628, -1.0669779;
 12.696277, -1.0690179;
 13.446202, -1.0795916;
 14.193112, -1.1475991;
 14.938526, -1.2304115;
 15.684819, -1.3048853;
 16.43037, -1.3864483;
 17.178894, -1.4334949;
 17.925512, -1.5046413;
 18.672087, -1.5762391;
 19.417452, -1.659497;
 19.75388, -1.6852523;
 20.164074, -1.7306037;
 20.912226, -1.7832369]
