[0, 0;
 0.0099999998, 0;
 0.75988907, -0.012897237;
 1.2544813, -0.022801707;
 1.5098889, -0.013413011;
 1.7562836, 0.05009716;
 2.1280298, 0.096530199;
 2.251267, 0.099983394;
 3.0011997, 0.089939669;
 3.7504098, 0.12434977;
 4.5004072, 0.12232109;
 5.2503204, 0.11091451;
 5.9997435, 0.14032465;
 6.7496376, 0.12773386;
 7.4994345, 0.11027285;
 8.2491159, 0.088417411;
 8.9989223, 0.071377017;
 9.7484055, 0.043533441;
 10.49822, 0.026887072;
 11.243682, -0.055494659;
 11.689799, -0.054259334;
 11.993538, -0.070205227;
 12.739747, -0.1455154;
 13.489716, -0.15243843;
 14.239585, -0.16644581;
 14.989584, -0.16740897;
 15.739008, -0.19679807;
 16.488729, -0.21720999;
 17.238552, -0.23348033;
 17.988323, -0.25200564;
 18.738222, -0.26434067;
 19.245522, -0.23692885;
 19.488083, -0.27875561;
 20.237783, -0.2999514;
 20.987623, -0.31541768;
 21.737539, -0.32665333;
 22.487375, -0.3423081;
 23.237371, -0.34448227;
 23.987221, -0.35954291;
 24.737143, -0.37033287;
 25.32287, -0.36087108;
 25.486868, -0.39065027;
 26.236691, -0.40699467;
 26.667662, -0.39129874;
 26.986637, -0.41591415;
 27.736458, -0.43228897;
 28.216356, -0.4154703;
 28.486382, -0.44295356;
 29.236309, -0.4534207;
 29.657991, -0.53571498;
 29.858028, -0.53571498;
 30.058071, -0.53571498;
 30.558165, -0.53571498;
 31.029196, -1.1526943;
 31.77914, -1.1435877;
 32.18829, -1.1824152;
 32.360123, -1.1749711;
 32.52911, -1.1368772;
 33.279037, -1.1264187;
 34.029022, -1.1313984;
 34.779015, -1.1350303;
 35.528973, -1.1271846;
 35.633667, -1.1301566;
 36.278938, -1.1200407;
 37.028893, -1.1116266;
 37.743725, -0.8846634;
 38.493671, -0.89374536;
 39.243618, -0.90267551;
 39.993614, -0.90546256;
 40.743614, -0.90492952;
 41.493614, -0.90425307;
 41.925804, -0.88516039;
 42.025059, -0.89285791;
 42.243549, -0.91410518;
 42.993484, -0.92384303;
 43.52536, -0.89285791;
 43.625374, -0.89285791;
 43.925434, -0.89285791;
 44.025448, -0.89285517;
 44.492584, -0.95024377;
 45.242512, -0.9607262;
 45.992451, -0.97033834;
 46.742348, -0.98266149;
 47.489243, -0.91448545;
 47.726181, -0.89285791;
 47.826202, -0.89285791;
 47.926216, -0.89285791;
 48.239162, -0.92550987;
 48.989025, -0.93989152;
 49.738892, -0.95405173;
 50.4888, -0.9657492;
 51.238781, -0.96019351;
 51.988754, -0.95387286;
 52.738689, -0.94414645;
 53.227261, -0.89285791;
 53.327278, -0.89285791;
 53.72736, -0.89285791;
 54.127438, -0.89285791;
 54.627533, -0.89286059;
 54.927593, -0.89285791;
 55.127636, -0.89285791;
 55.477276, -0.91325366;
 55.727753, -0.89285791;
 55.927792, -0.89285791;
 56.027813, -0.89285791;
 56.62793, -0.89285791;
 56.727951, -0.89285791;
 57.128029, -0.89285791;
 57.228046, -0.89285791;
 57.528107, -0.89285791;
 57.628128, -0.89285791;
 58.028206, -0.89285791;
 58.476784, -0.94598955;
 59.226479, -0.96742314;
 59.976135, -0.94469672;
 60.725689, -0.97059643;
 61.475235, -0.99668372;
 62.224918, -1.0184201;
 62.974541, -1.042243;
 63.724125, -1.0671959;
 64.473663, -1.0935842;
 65.223244, -1.1186957;
 65.972862, -1.1426381;
 66.722519, -1.1653798;
 67.471962, -1.1943471;
 68.221336, -1.224934;
 68.511749, -1.2500007;
 68.611771, -1.2500007;
 68.971199, -1.2104458;
 69.720093, -1.2511374;
 69.812012, -1.2500007;
 70.212082, -1.2500007]
