[0, 0;
 0.0099999998, 0;
 0.75934458, -0.031348597;
 1.5091376, -0.048968665;
 2.2589498, -0.065756269;
 3.0087447, -0.083287962;
 3.5304527, -0.17857215;
 3.7516756, -0.1860193;
 4.030901, -0.17857215;
 4.13099, -0.17857215;
 4.501533, -0.20063595;
 5.2514396, -0.2124756;
 6.0011196, -0.23437564;
 6.7509389, -0.25084615;
 7.5007334, -0.26839548;
 8.1883812, -0.28211665;
 8.423502, -0.27882513;
 8.6840515, -0.27302405;
 9.0002327, -0.30502939;
 9.7500248, -0.32269716;
 10.499836, -0.3395195;
 11.249685, -0.35455433;
 11.999684, -0.35590252;
 12.749683, -0.35708869]
