[0, 0;
 0.0099999998, 0;
 0.75929749, 0.032454245;
 1.5082462, 0.072152808;
 2.2573965, 0.10784352;
 3.0071843, 0.12568662;
 3.7564111, 0.15973493;
 4.1895781, 0.14423026;
 4.2889028, 0.1566471;
 4.388227, 0.16906394;
 4.5878301, 0.17856799;
 4.6879272, 0.17857072;
 4.7880249, 0.17857072;
 5.0883164, 0.17857072;
 5.3886089, 0.17857072;
 5.4887066, 0.17857072;
 5.5888042, 0.17857072;
 5.6889009, 0.17857072;
 5.7889986, 0.17857072;
 5.8890958, 0.17857072;
 6.3894711, 0.18415107;
 6.5895061, 0.19215104;
 6.8895588, 0.20415372;
 7.0895934, 0.2121564;
 7.1896105, 0.21615367;
 7.289628, 0.22015637;
 7.5896811, 0.23215632;
 7.9657249, 0.28052124;
 8.253377, 0.30008414;
 8.5833321, 0.33761907;
 8.6821718, 0.35343373;
 8.7810125, 0.36924565;
 9.0775347, 0.41668957;
 9.2752142, 0.44831887;
 9.4728947, 0.47994816;
 9.7305317, 0.50835246;
 9.9689474, 0.53571355;
 10.169143, 0.53571087;
 10.26924, 0.53571355;
 10.369338, 0.53571355;
 10.769727, 0.53571355;
 10.969922, 0.53571355;
 11.228788, 0.58061528;
 11.962467, 0.73622668;
 12.290684, 0.77430385;
 12.711732, 0.7694248;
 13.152411, 0.78295773;
 13.461199, 0.79769617;
 13.849669, 0.83970135;
 13.949686, 0.84370136;
 14.049705, 0.84770131;
 14.749825, 0.87570667;
 15.149895, 0.89170933;
 15.550262, 0.89285916;
 15.850553, 0.89285648;
 15.950651, 0.89285648;
 16.250942, 0.89285648;
 16.35104, 0.89285648;
 16.651333, 0.89285648;
 16.751431, 0.89285648;
 16.951626, 0.89285648;
 17.051723, 0.89285648;
 17.452112, 0.89285648;
 17.752403, 0.89285648;
 18.152794, 0.89285648;
 18.707935, 0.9466728;
 19.457712, 0.96498096;
 20.206907, 0.99972498;
 20.95653, 1.0235189;
 21.706032, 1.0508145;
 22.455473, 1.0797483;
 22.767149, 1.1232778;
 23.205008, 1.1061796;
 23.632193, 1.155008;
 23.954554, 1.1322459;
 24.703924, 1.1629667;
 25.45343, 1.1901968;
 25.925026, 1.2499993;
 26.325417, 1.2499993;
 26.525612, 1.2499993;
 26.725805, 1.2499993;
 26.825903, 1.2499993;
 27.026098, 1.2499993;
 27.226294, 1.2499993;
 27.126196, 1.2499993;
 27.702183, 1.2642912;
 28.027071, 1.2499993;
 28.127169, 1.2499993;
 28.227266, 1.2499993;
 28.451832, 1.287239;
 29.201239, 1.3170828;
 29.951187, 1.3083067;
 30.700485, 1.3407323;
 31.450478, 1.3374454;
 32.200417, 1.3468862;
 32.949669, 1.380408;
 33.125427, 1.4014591;
 33.698879, 1.4148037;
 34.447765, 1.4556491;
 35.197098, 1.4872874;
 35.947098, 1.4883858;
 36.696449, 1.5195698;
 37.445454, 1.558217;
 38.193714, 1.6092455;
 38.943081, 1.6400826;
 39.692329, 1.6736534;
 40.441555, 1.7077091;
 41.190639, 1.7447226;
 41.460651, 1.7362397;
 41.94038, 1.7644016;
 42.689564, 1.7994033;
 43.438328, 1.7563556;
 44.187828, 1.7837558;
 44.935932, 1.8370398;
 45.685448, 1.8640438;
 46.434319, 1.9051651;
 46.994045, 1.9249991;
 47.09343, 1.9369255;
 47.292198, 1.9607782;
 47.39209, 1.964285;
 47.592278, 1.964285;
 47.692375, 1.964285;
 48.192863, 1.964285;
 48.681561, 2.0150001;
 49.43074, 2.050096;
 50.179756, 2.0884821]
